"date","consumption"
2014-05-06 16:00:00,12.3424666666667
2014-05-06 17:00:00,10.1550333333333
2014-05-06 18:00:00,10.8347833333334
2014-05-06 19:00:00,14.8499583333334
2014-05-06 20:00:00,12.7438555084746
2014-05-06 21:00:00,2.8526
2014-05-06 22:00:00,2.277875
2014-05-06 23:00:00,2.26495833333333
2014-05-07 00:00:00,2.48079166666666
2014-05-07 01:00:00,2.567575
2014-05-07 02:00:00,2.53436666666666
2014-05-07 03:00:00,3.83344166666666
2014-05-07 04:00:00,4.11159166666667
2014-05-07 05:00:00,4.22183333333333
2014-05-07 06:00:00,1.76404166666666
2014-05-07 07:00:00,2.17475833333333
2014-05-07 08:00:00,3.86666666666667
2014-05-07 09:00:00,2.46020833333333
2014-05-07 10:00:00,2.61428333333334
2014-05-07 11:00:00,2.60623333333333
2014-05-07 12:00:00,2.47920833333334
2014-05-07 13:00:00,3.522225
2014-05-07 14:00:00,6.39206666666665
2014-05-07 15:00:00,9.77333333333335
2014-05-07 16:00:00,7.92283333333335
2014-05-07 17:00:00,8.63623333333335
2014-05-07 18:00:00,11.1605416666666
2014-05-07 19:00:00,14.5526583333333
2014-05-07 20:00:00,9.78163983050845
2014-05-07 21:00:00,3.27773333333333
2014-05-07 22:00:00,0.872516666666665
2014-05-07 23:00:00,2.6916
2014-05-08 00:00:00,1.01489166666666
2014-05-08 01:00:00,1.68245833333334
2014-05-08 02:00:00,2.56874166666667
2014-05-08 03:00:00,3.01266666666667
2014-05-08 04:00:00,3.91121666666667
2014-05-08 05:00:00,1.669775
2014-05-08 06:00:00,0.983491666666665
2014-05-08 07:00:00,2.66264166666667
2014-05-08 08:00:00,1.11135
2014-05-08 09:00:00,2.176875
2014-05-08 10:00:00,4.26231666666667
2014-05-08 11:00:00,3.04215
2014-05-08 12:00:00,0.423033333333333
2014-05-08 13:00:00,3.963475
2014-05-08 14:00:00,7.370525
2014-05-08 15:00:00,7.82630833333335
2014-05-08 16:00:00,8.51678333333335
2014-05-08 17:00:00,8.66224166666665
2014-05-08 18:00:00,9.64411666666665
2014-05-08 19:00:00,9.41028333333335
2014-05-08 20:00:00,6.41978983050845
2014-05-08 21:00:00,1.65719166666667
2014-05-08 22:00:00,1.22841666666666
2014-05-08 23:00:00,1.27488021209595
2014-05-09 00:00:00,1.2826
2014-05-09 01:00:00,1.270675
2014-05-09 02:00:00,1.30381666666667
2014-05-09 03:00:00,1.262725
2014-05-09 04:00:00,2.18689166666667
2014-05-09 05:00:00,1.497
2014-05-09 06:00:00,1.25733333333333
2014-05-09 07:00:00,1.284575
2014-05-09 08:00:00,2.38890833333333
2014-05-09 09:00:00,2.4994
2014-05-09 10:00:00,1.710575
2014-05-09 11:00:00,1.88024166666667
2014-05-09 12:00:00,1.280175
2014-05-09 13:00:00,1.54731666666667
2014-05-09 14:00:00,1.62536666666667
2014-05-09 15:00:00,2.40963333333334
2014-05-09 16:00:00,1.714675
2014-05-09 17:00:00,2.48555
2014-05-09 18:00:00,8.07359166666665
2014-05-09 19:00:00,6.92430617352615
2014-05-09 20:00:00,4.10564463276836
2014-05-09 21:00:00,12.0285416666666
2014-05-09 22:00:00,10.4580166666666
2014-05-09 23:00:00,10.4389166666666
2014-05-10 00:00:00,10.6178583333334
2014-05-10 01:00:00,6.85383333333335
2014-05-10 02:00:00,4.16268333333334
2014-05-10 03:00:00,9.29586666666665
2014-05-10 04:00:00,7.36293333333335
2014-05-10 05:00:00,4.13516666666666
2014-05-10 06:00:00,4.13378333333333
2014-05-10 07:00:00,4.10716666666667
2014-05-10 08:00:00,4.112925
2014-05-10 09:00:00,7.76858333333335
2014-05-10 10:00:00,7.96109166666665
2014-05-10 11:00:00,7.04294166666665
2014-05-10 12:00:00,2.94523333333334
2014-05-10 13:00:00,2.87889166666666
2014-05-10 14:00:00,10.2182833333333
2014-05-10 15:00:00,19.0674627790127
2014-05-10 16:00:00,16.0935083333334
2014-05-10 17:00:00,11.1446416666667
2014-05-10 18:00:00,12.0264083333333
2014-05-10 19:00:00,13.3458666666666
2014-05-10 20:00:00,6.9646668079096
2014-05-10 21:00:00,4.33490833333333
2014-05-10 22:00:00,2.3336
2014-05-10 23:00:00,2.22121666666667
2014-05-11 00:00:00,2.174775
2014-05-11 01:00:00,2.04846666666666
2014-05-11 02:00:00,2.00171666666667
2014-05-11 03:00:00,7.55665
2014-05-11 04:00:00,5.51303333333335
2014-05-11 05:00:00,2.38476666666666
2014-05-11 06:00:00,2.27725833333333
2014-05-11 07:00:00,2.51525833333333
2014-05-11 08:00:00,2.31110833333334
2014-05-11 09:00:00,2.31745
2014-05-11 10:00:00,2.4794
2014-05-11 11:00:00,2.21390833333334
2014-05-11 12:00:00,2.06491666666667
2014-05-11 13:00:00,4.352625
2014-05-11 14:00:00,8.37009166666665
2014-05-11 15:00:00,8.755775
2014-05-11 16:00:00,10.8486083333334
2014-05-11 17:00:00,10.4828583333334
2014-05-11 18:00:00,10.502075
2014-05-11 19:00:00,10.1276333333333
2014-05-11 20:00:00,5.81080960451975
2014-05-11 21:00:00,3.3272
2014-05-11 22:00:00,0.9731
2014-05-11 23:00:00,0.592516666666665
2014-05-12 00:00:00,0.599083333333335
2014-05-12 01:00:00,0.588666666666665
2014-05-12 02:00:00,0.764475
2014-05-12 03:00:00,0.713666666666665
2014-05-12 04:00:00,1.76626666666667
2014-05-12 05:00:00,0.83535
2014-05-12 06:00:00,1.17314166666666
2014-05-12 07:00:00,1.53731666666667
2014-05-12 08:00:00,2.51923333333333
2014-05-12 09:00:00,1.62119166666667
2014-05-12 10:00:00,4.18945
2014-05-12 11:00:00,4.47035
2014-05-12 12:00:00,3.352375
2014-05-12 13:00:00,4.466625
2014-05-12 14:00:00,5.69890833333335
2014-05-12 15:00:00,8.05349166666665
2014-05-12 16:00:00,4.218925
2014-05-12 17:00:00,3.35121666666666
2014-05-12 18:00:00,4.852225
2014-05-12 19:00:00,4.37083333333333
2014-05-12 20:00:00,3.84711878531073
2014-05-12 21:00:00,4.78734166666667
2014-05-12 22:00:00,4.33863333333333
2014-05-12 23:00:00,2.304325
2014-05-13 00:00:00,0.556566666666665
2014-05-13 01:00:00,1.87826666666666
2014-05-13 02:00:00,0.557975
2014-05-13 03:00:00,1.8683
2014-05-13 04:00:00,1.77893333333334
2014-05-13 05:00:00,1.151975
2014-05-13 06:00:00,2.66088333333333
2014-05-13 07:00:00,2.70914166666667
2014-05-13 08:00:00,1.52605
2014-05-13 09:00:00,2.76194166666666
2014-05-13 10:00:00,2.60873333333334
2014-05-13 11:00:00,2.29345
2014-05-13 12:00:00,2.873125
2014-05-13 13:00:00,2.59696666666667
2014-05-13 14:00:00,2.34688333333334
2014-05-13 15:00:00,2.56663333333334
2014-05-13 16:00:00,4.03116666666666
2014-05-13 17:00:00,3.741275
2014-05-13 18:00:00,4.252325
2014-05-13 19:00:00,4.94263333333333
2014-05-13 20:00:00,5.04046398305085
2014-05-13 21:00:00,3.14251666666667
2014-05-13 22:00:00,2.73073333333334
2014-05-13 23:00:00,2.69385
2014-05-14 00:00:00,2.67098333333333
2014-05-14 01:00:00,2.66336666666666
2014-05-14 02:00:00,2.66955
2014-05-14 03:00:00,7.81813333333335
2014-05-14 04:00:00,5.90328333333335
2014-05-14 05:00:00,2.67153333333334
2014-05-14 06:00:00,2.68278333333334
2014-05-14 07:00:00,2.67734166666666
2014-05-14 08:00:00,2.6883
2014-05-14 09:00:00,2.707875
2014-05-14 10:00:00,2.69225
2014-05-14 11:00:00,5.49841666666665
2014-05-14 12:00:00,7.50661666666665
2014-05-14 13:00:00,7.811925
2014-05-14 14:00:00,8.48953333333335
2014-05-14 15:00:00,9.031251461054
2014-05-14 16:00:00,14.46185
2014-05-14 17:00:00,14.5398
2014-05-14 18:00:00,13.8669
2014-05-14 19:00:00,12.11085
2014-05-14 20:00:00,5.2425411016949
2014-05-14 21:00:00,2.45625
2014-05-14 22:00:00,2.01315833333333
2014-05-14 23:00:00,1.31945833333334
2014-05-15 00:00:00,1.52043333333334
2014-05-15 01:00:00,1.351675
2014-05-15 02:00:00,1.36544166666667
2014-05-15 03:00:00,1.38574166666666
2014-05-15 04:00:00,1.38048333333333
2014-05-15 05:00:00,1.40023333333333
2014-05-15 06:00:00,1.413375
2014-05-15 07:00:00,2.23260833333334
2014-05-15 08:00:00,1.32306666666667
2014-05-15 09:00:00,4.221875
2014-05-15 10:00:00,2.32760833333333
2014-05-15 11:00:00,1.43403333333333
2014-05-15 12:00:00,3.64419166666666
2014-05-15 13:00:00,6.89229166666665
2014-05-15 14:00:00,3.92978333333334
2014-05-15 15:00:00,3.55573333333333
2014-05-15 16:00:00,2.48745
2014-05-15 17:00:00,5.12463333333335
2014-05-15 18:00:00,3.92634166666666
2014-05-15 19:00:00,4.51603333333333
2014-05-15 20:00:00,4.1134820621469
2014-05-15 21:00:00,5.00249166666665
2014-05-15 22:00:00,1.738075
2014-05-15 23:00:00,1.735625
2014-05-16 00:00:00,1.72840833333333
2014-05-16 01:00:00,1.72730833333333
2014-05-16 02:00:00,1.723125
2014-05-16 03:00:00,1.71556666666666
2014-05-16 04:00:00,1.71305175511716
2014-05-16 05:00:00,1.70340833333333
2014-05-16 06:00:00,1.66600833333334
2014-05-16 07:00:00,1.65739166666667
2014-05-16 08:00:00,1.72349166666666
2014-05-16 09:00:00,1.67904166666666
2014-05-16 10:00:00,1.7289
2014-05-16 11:00:00,1.75768333333334
2014-05-16 12:00:00,1.74900833333334
2014-05-16 13:00:00,1.740675
2014-05-16 14:00:00,1.93438333333334
2014-05-16 15:00:00,1.86288333333334
2014-05-16 16:00:00,3.69211666666666
2014-05-16 17:00:00,2.09871666666667
2014-05-16 18:00:00,6.145219403538
2014-05-16 19:00:00,8.298075
2014-05-16 20:00:00,2.95279957627118
2014-05-16 21:00:00,4.426725
2014-05-16 22:00:00,0.292183333333334
2014-05-16 23:00:00,0.29835
2014-05-17 00:00:00,2.02465
2014-05-17 01:00:00,4.69138333333334
2014-05-17 02:00:00,4.43226666666666
2014-05-17 03:00:00,6.78745
2014-05-17 04:00:00,5.60743333333335
2014-05-17 05:00:00,2.49344166666666
2014-05-17 06:00:00,0.28525
2014-05-17 07:00:00,0.289866666666666
2014-05-17 08:00:00,3.4026
2014-05-17 09:00:00,4.51624166666666
2014-05-17 10:00:00,4.21887832499768
2014-05-17 11:00:00,4.09508333333333
2014-05-17 12:00:00,5.500925
2014-05-17 13:00:00,1.72175
2014-05-17 14:00:00,11.0124916666666
2014-05-17 15:00:00,10.5586166666666
2014-05-17 16:00:00,8.26423333333335
2014-05-17 17:00:00,9.35541666666665
2014-05-17 18:00:00,10.8846
2014-05-17 19:00:00,7.81613333333335
